# Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
2536.5	14.8	57.2	-0.5	0.3	381.4	135.8
2537.5	14.2	59.8	-0.5	0.6	211.1	80.2
2538.5	13.4	57.7	-1.0	0.5	0.0	26.2
2539.5	12.7	66.6	-0.7	0.0	0.0	0.0
2540.5	12.0	67.9	-0.8	0.7	0.0	0.0
2541.5	11.4	70.7	-2.0	2.6	0.0	0.0
2542.5	10.7	72.1	-1.0	1.0	0.0	0.0
2543.5	10.0	74.4	-0.6	0.9	0.0	0.0
2544.5	9.5	75.4	-0.8	-0.2	0.0	0.0
2545.5	9.0	77.2	-0.5	-0.3	0.0	0.0
2546.5	8.7	80.0	-1.6	0.6	0.0	0.0
2547.5	8.4	81.9	-0.7	0.4	0.0	0.0
2548.5	8.2	82.9	-0.9	0.1	0.0	0.0
2549.5	7.9	93.1	-0.8	0.2	0.0	6.7
2550.5	9.2	85.7	-0.2	0.0	0.0	68.3
2551.5	10.5	82.1	-0.1	0.0	10.4	147.2
2552.5	11.7	82.1	-0.1	0.0	15.0	216.8
2553.5	12.5	63.8	0.0	0.0	9.5	238.1
2554.5	13.3	55.0	0.1	-0.1	14.1	287.8
2555.5	14.3	54.5	0.0	0.0	34.8	361.8
2556.5	14.9	50.8	0.0	-0.1	23.6	333.4
2557.5	15.1	51.0	-0.4	0.0	11.9	274.9
2558.5	15.3	49.7	0.0	-0.2	19.3	271.0
2559.5	15.3	50.3	0.3	0.0	19.1	222.9
2560.5	15.1	50.7	0.1	0.2	53.6	162.3
2561.5	14.4	53.6	0.3	0.3	6.7	73.1
2562.5	13.6	59.4	0.1	0.4	0.0	2.7
2563.5	12.3	69.4	1.3	0.6	0.0	0.0
2564.5	11.1	72.4	0.6	1.0	0.0	0.0
2565.5	9.8	82.2	-0.8	1.9	0.0	0.0
2566.5	8.6	90.9	0.1	0.2	0.0	0.0
2567.5	7.3	95.5	0.0	0.0	0.0	0.0
2568.5	6.2	98.1	0.0	0.1	0.0	0.0
2569.5	5.0	98.1	0.4	0.1	0.0	0.0
2570.5	4.3	98.1	0.1	0.2	0.0	0.0
2571.5	3.7	98.1	0.3	0.2	0.0	0.0
2572.5	3.2	98.1	0.7	-0.4	0.0	0.0
2573.5	3.6	98.1	0.7	0.0	0.0	16.0
2574.5	5.2	93.3	0.1	0.0	150.7	85.6
2575.5	6.8	82.0	-0.1	0.0	108.9	180.6
2576.5	8.9	69.9	-1.4	-0.1	296.3	236.3
2577.5	10.2	55.5	-1.5	0.2	132.8	321.6
2578.5	11.3	56.3	1.3	-1.4	109.9	369.9
2579.5	12.5	50.9	-1.8	-2.5	211.7	376.5
2580.5	12.9	48.9	-4.2	0.0	90.4	368.3
2581.5	13.6	44.8	-2.7	1.6	272.7	343.2
2582.5	14.4	41.4	-1.0	1.0	642.7	195.2
2583.5	14.5	40.3	-0.6	0.9	580.3	147.2
2584.5	14.3	40.4	-0.4	0.4	723.8	72.3
2585.5	13.4	40.2	-0.9	0.6	415.2	108.0
2586.5	12.0	45.7	-0.9	-0.2	0.0	28.8
2587.5	10.5	53.2	-0.1	0.0	0.0	0.0
2588.5	9.0	60.1	-0.3	-0.1	0.0	0.0
2589.5	7.5	67.4	-0.4	0.1	0.0	0.0
2590.5	6.1	74.2	-0.1	-0.2	0.0	0.0
2591.5	4.6	79.2	-0.1	-0.2	0.0	0.0
2592.5	3.6	85.1	0.1	0.0	0.0	0.0
2593.5	2.6	88.4	0.1	-0.1	0.0	0.0
2594.5	2.0	86.5	-0.1	-0.2	0.0	0.0
2595.5	1.4	91.4	0.0	-0.5	0.0	0.0
2596.5	1.0	93.6	-0.2	0.3	0.0	0.0
2597.5	1.3	89.5	-1.1	1.5	0.0	12.9
2598.5	3.4	83.4	-0.7	0.3	275.9	87.3
2599.5	5.5	82.2	-0.5	0.8	437.3	129.8
2600.5	7.6	72.5	-1.4	2.7	435.8	200.3
2601.5	9.5	52.9	-2.4	1.5	426.6	262.6
2602.5	11.2	49.0	-1.9	0.9	473.1	279.3
2603.5	12.3	45.5	-2.4	-1.5	324.7	360.8
2604.5	13.1	42.7	1.8	-2.1	374.3	335.4
2605.5	13.6	40.5	4.5	-5.5	365.7	321.0
2606.5	13.6	39.8	3.2	6.1	251.0	311.3
2607.5	13.3	42.6	0.7	3.2	321.9	218.5
2608.5	12.3	45.8	3.9	2.3	136.4	178.8
2609.5	10.9	49.7	3.3	-0.2	113.7	82.9
2610.5	9.3	54.8	1.6	1.0	0.0	2.8
2611.5	8.5	61.8	0.3	0.0	0.0	0.0
2612.5	7.7	59.7	0.2	0.0	0.0	0.0
2613.5	6.9	62.9	0.2	-0.1	0.0	0.0
2614.5	6.1	66.2	0.0	0.1	0.0	0.0
2615.5	5.3	68.5	-0.1	0.2	0.0	0.0
2616.5	5.2	69.4	0.1	0.3	0.0	0.0
2617.5	5.0	74.3	0.1	0.1	0.0	0.0
2618.5	4.9	73.7	0.1	0.4	0.0	0.0
2619.5	4.8	83.6	0.0	0.0	0.0	0.0
2620.5	4.5	88.1	0.0	0.1	0.0	0.0
2621.5	4.8	84.9	0.3	-0.4	0.0	3.8
2622.5	6.0	82.3	0.3	-0.1	0.0	67.1
2623.5	8.0	82.2	0.0	0.5	66.6	164.1
2624.5	8.6	70.4	1.5	0.2	0.0	152.8
2625.5	9.5	60.2	1.2	-0.7	6.4	220.1
2626.5	9.7	59.4	-1.1	-1.5	0.9	168.5
2627.5	10.1	59.3	-4.4	-1.1	1.6	197.7
2628.5	10.8	61.8	-5.0	-3.5	15.3	291.2
2629.5	11.8	58.1	-3.6	-0.9	75.2	348.7
2630.5	12.9	52.7	-4.1	-0.9	258.7	303.9
2631.5	13.7	46.0	-4.1	1.9	560.3	172.2
2632.5	14.0	43.4	-0.8	0.2	603.3	94.4
2633.5	13.8	46.8	-0.4	0.1	423.3	110.6
2634.5	12.8	49.3	-0.9	-0.6	0.0	33.6
2635.5	11.9	55.1	0.8	-0.5	0.0	0.0
2636.5	11.0	63.0	2.1	0.4	0.0	0.0
2637.5	10.0	69.0	2.8	0.2	0.0	0.0
2638.5	9.1	73.7	2.8	-3.5	0.0	0.0
2639.5	8.2	73.9	-4.2	-2.9	0.0	0.0
2640.5	7.2	74.6	-3.8	-3.4	0.0	0.0
2641.5	6.2	76.0	-2.4	-1.4	0.0	0.0
2642.5	5.7	78.4	-4.0	-1.4	0.0	0.0
2643.5	5.1	82.2	0.4	-1.9	0.0	0.0
2644.5	4.7	87.6	-0.9	-1.9	0.0	0.0
2645.5	4.8	89.2	2.4	-2.0	0.0	3.6
2646.5	5.9	85.6	3.1	0.4	0.4	82.0
2647.5	7.2	82.1	2.1	1.0	25.0	171.7
2648.5	8.4	76.6	0.2	0.7	24.3	242.8
2649.5	9.6	63.4	1.6	-0.5	38.2	319.0
2650.5	10.7	62.6	2.8	0.0	77.5	347.3
2651.5	11.4	61.1	0.7	0.4	37.0	379.0
2652.5	12.1	58.5	0.2	-0.3	42.2	387.2
2653.5	12.3	58.4	0.2	0.0	26.6	339.4
2654.5	12.4	56.1	0.6	0.5	33.3	302.3
2655.5	12.3	70.5	1.5	-0.2	74.1	261.1
2656.5	12.0	57.4	2.5	0.5	73.3	177.0
2657.5	11.2	56.4	3.7	0.0	31.8	81.5
2658.5	10.2	58.2	2.7	-2.5	0.0	7.8
2659.5	9.1	61.7	2.1	3.0	0.0	0.0
2660.5	8.1	61.1	1.9	-1.0	0.0	0.0
2661.5	7.0	69.7	1.8	0.4	0.0	0.0
2662.5	6.0	71.7	0.9	1.1	0.0	0.0
2663.5	5.0	78.3	0.2	1.5	0.0	0.0
2664.5	4.4	83.2	-0.1	0.4	0.0	0.0
2665.5	3.7	86.2	0.2	0.0	0.0	0.0
2666.5	3.3	86.5	1.0	-0.9	0.0	0.0
2667.5	2.9	90.5	1.6	-1.6	0.0	0.0
2668.5	2.6	89.7	1.5	-0.2	0.0	0.0
2669.5	3.1	87.3	1.1	0.1	0.0	18.1
2670.5	5.5	78.7	0.6	-0.1	291.2	92.6
2671.5	8.0	67.4	0.9	-1.6	497.6	117.6
2672.5	10.2	65.7	0.2	-0.4	436.6	206.0
2673.5	12.3	50.8	0.2	-0.6	453.0	255.9
2674.5	14.2	43.5	1.2	-0.8	529.7	260.0
2675.5	15.8	42.1	1.6	-0.9	551.1	274.5
2676.5	16.7	37.9	-0.6	-1.4	385.5	344.2
2677.5	17.3	38.9	-0.7	-1.3	465.4	284.4
2678.5	17.7	37.2	-1.3	0.4	596.0	191.5
2679.5	17.5	38.6	-1.9	0.8	492.0	181.3
2680.5	16.5	41.0	-1.5	-0.8	345.6	142.7
2681.5	15.0	45.1	-1.1	0.1	266.4	86.8
2682.5	13.2	53.0	-1.1	-0.4	0.0	9.3
2683.5	12.1	64.0	-0.3	-1.4	0.0	0.0
2684.5	10.9	67.8	-1.1	-1.3	0.0	0.0
2685.5	9.8	71.2	-0.2	-0.9	0.0	0.0
2686.5	8.7	74.2	-0.4	-0.2	0.0	0.0
2687.5	7.5	81.2	-0.1	0.0	0.0	0.0
2688.5	6.8	88.3	0.0	0.0	0.0	0.0
2689.5	6.0	93.4	0.0	0.0	0.0	0.0
2690.5	5.6	92.6	-0.1	0.1	0.0	0.0
2691.5	5.1	90.6	-0.5	0.7	0.0	0.0
2692.5	4.8	91.9	-1.5	1.2	0.0	0.0
2693.5	5.2	100.0	-2.0	2.4	0.0	15.0
2694.5	7.7	86.9	-3.8	3.3	355.2	89.8
2695.5	10.3	73.9	-7.6	4.6	576.0	105.6
2696.5	13.3	59.9	-8.3	3.1	814.6	107.3
2697.5	16.0	44.8	-7.0	8.9	845.4	132.1
2698.5	17.6	37.4	-5.4	6.1	524.2	280.4
2699.5	17.4	40.6	-3.7	5.3	59.2	339.0
2700.5	18.1	39.1	-2.2	4.6	288.2	368.8
2701.5	18.5	38.1	-3.6	1.0	288.0	348.3
2702.5	18.7	37.0	-2.7	-7.1	412.0	269.3
2703.5	18.3	35.0	-3.3	0.3	284.7	231.9
2704.5	17.2	36.8	-3.0	-0.7	139.1	175.5
2705.5	15.7	40.2	1.8	1.5	59.0	87.6
2706.5	14.1	45.0	0.5	2.6	0.0	9.8
2707.5	12.6	51.9	1.4	1.8	0.0	0.0
2708.5	11.1	61.5	2.7	-3.2	0.0	0.0
2709.5	9.6	68.7	3.7	-3.0	0.0	0.0
2710.5	8.1	71.2	3.0	-0.8	0.0	0.0
2711.5	6.6	73.6	0.5	1.0	0.0	0.0
2712.5	5.5	78.0	-0.1	0.9	0.0	0.0
2713.5	4.3	78.0	-0.7	0.8	0.0	0.0
2714.5	3.7	78.7	0.3	1.8	0.0	0.0
2715.5	3.0	80.0	-0.4	0.8	0.0	0.0
2716.5	2.6	79.0	-0.1	0.2	0.0	0.0
2717.5	3.0	75.7	0.0	0.2	0.0	18.2
2718.5	4.9	69.6	0.2	0.7	175.2	97.2
2719.5	6.6	70.6	-0.1	0.2	116.0	199.5
2720.5	8.2	63.7	-0.5	0.7	108.6	286.8
2721.5	10.0	47.9	0.0	0.2	226.7	333.1
2722.5	11.7	44.5	0.0	0.5	289.5	346.2
2723.5	13.2	40.2	-0.1	1.2	412.6	336.3
2724.5	14.7	37.6	0.2	2.1	590.6	262.3
2725.5	15.7	33.4	-0.4	3.7	650.6	219.8
2726.5	16.3	32.6	-2.6	4.0	790.7	125.7
2727.5	16.4	32.8	0.4	3.7	736.3	101.3
2728.5	15.7	34.9	-1.7	3.3	664.4	78.4
2729.5	14.5	36.4	3.0	3.3	363.6	95.7
2730.5	12.7	43.5	1.1	2.0	0.0	19.7
2731.5	11.7	51.4	0.3	0.6	0.0	0.0
2732.5	10.7	58.0	0.0	0.4	0.0	0.0
2733.5	9.7	66.8	0.4	0.8	0.0	0.0
2734.5	8.7	72.3	0.2	1.8	0.0	0.0
2735.5	7.7	74.7	1.3	3.4	0.0	0.0
2736.5	7.2	76.5	-0.1	2.3	0.0	0.0
2737.5	6.7	82.1	0.3	0.9	0.0	0.0
2738.5	6.4	85.8	0.9	-0.2	0.0	0.0
2739.5	6.2	84.2	0.2	0.5	0.0	0.0
2740.5	6.1	86.1	0.3	0.7	0.0	0.0
2741.5	6.7	84.4	0.7	0.2	22.0	30.4
2742.5	8.0	77.5	0.8	-1.9	76.6	107.1
2743.5	9.4	70.1	1.3	-1.9	69.2	189.4
2744.5	11.3	63.8	1.1	-1.3	150.8	264.8
2745.5	12.9	53.3	1.1	0.5	119.2	347.1
2746.5	14.5	52.5	0.7	1.7	141.1	385.7
2747.5	15.8	50.9	1.5	-0.7	184.9	396.7
2748.5	16.8	46.5	1.2	-0.3	133.6	409.8
2749.5	17.4	46.0	1.0	-1.0	141.0	380.9
2750.5	17.7	46.5	-0.1	-0.2	133.8	327.7
2751.5	17.6	45.8	-0.1	0.0	84.7	267.7
2752.5	16.9	49.1	-0.2	-0.1	50.5	173.7
2753.5	15.8	51.8	0.3	-0.3	9.3	83.4
2754.5	14.6	55.9	2.1	-0.4	0.0	4.3
2755.5	13.7	69.9	1.1	0.4	0.0	0.0
2756.5	12.8	75.5	0.7	0.3	0.0	0.0
2757.5	11.9	80.4	0.5	1.0	0.0	0.0
2758.5	11.0	86.7	0.0	0.2	0.0	0.0
2759.5	10.1	90.8	-0.3	1.2	0.0	0.0
2760.5	9.5	86.2	3.7	5.3	0.0	0.0
2761.5	8.3	96.3	4.8	-0.1	0.0	0.0
2762.5	8.3	88.8	0.4	3.3	0.0	0.0
2763.5	8.1	89.4	1.9	3.2	0.0	0.0
2764.5	8.0	94.6	0.7	3.2	0.0	0.0
2765.5	8.4	98.1	1.5	1.2	0.0	23.5
2766.5	9.7	89.6	2.0	1.9	88.7	105.4
2767.5	10.9	83.4	3.8	1.9	35.1	178.5
2768.5	11.6	82.1	2.0	-2.6	5.5	185.5
2769.5	12.0	72.5	3.3	-0.1	1.1	179.5
2770.5	12.4	73.8	1.3	4.0	2.2	223.2
2771.5	12.5	73.5	-0.6	2.5	0.9	167.6
2772.5	12.4	73.6	0.1	2.3	0.0	138.5
2773.5	12.7	73.7	-0.1	1.8	6.2	236.3
2774.5	13.2	75.8	-0.2	1.5	29.8	303.6
2775.5	13.5	73.4	0.0	2.6	29.4	241.3
2776.5	13.4	75.3	-1.4	4.0	17.4	164.2
2777.5	13.0	75.4	-1.6	2.9	48.3	91.0
2778.5	12.3	81.7	0.1	2.6	0.0	16.5
2779.5	11.7	89.7	-1.2	2.3	0.0	0.0
2780.5	11.4	93.2	3.6	-0.9	0.0	0.0
2781.5	11.1	98.0	3.1	-0.3	0.0	0.0
2782.5	10.7	98.0	3.6	-1.0	0.0	0.0
2783.5	10.4	98.0	0.3	2.3	0.0	0.0
2784.5	9.8	98.0	3.3	0.0	0.0	0.0
2785.5	10.6	97.9	1.6	-1.0	0.0	0.0
2786.5	10.6	96.2	0.3	-0.4	0.0	0.0
2787.5	10.7	97.5	0.6	-1.0	0.0	0.0
2788.5	10.7	93.3	0.7	0.0	0.0	0.0
2789.5	11.0	95.1	-0.2	-0.6	0.0	15.2
2790.5	11.8	90.5	-2.2	-1.7	0.0	68.0
2791.5	12.6	88.2	-1.5	0.3	0.0	129.6
2792.5	13.6	84.8	-1.3	-1.9	0.8	165.7
2793.5	14.6	82.0	-0.8	-3.6	5.2	208.0
2794.5	14.7	86.4	-1.9	-0.8	1.2	184.1
2795.5	14.0	93.2	-1.3	-0.5	0.6	157.9
2796.5	15.6	81.9	-0.7	0.0	1.8	204.5
2797.5	15.6	81.9	0.4	-0.3	0.0	125.9
2798.5	15.8	81.9	-0.8	-0.9	0.0	139.1
2799.5	15.9	81.9	1.7	-1.5	0.0	149.7
2800.5	15.4	85.8	1.4	-2.2	0.0	81.8
2801.5	15.2	81.9	0.7	-2.5	0.0	46.8
2802.5	14.7	82.0	2.7	-3.2	0.0	4.3
2803.5	13.7	85.9	1.6	-1.4	0.0	0.0
2804.5	13.2	82.0	1.5	-1.1	0.0	0.0
2805.5	12.4	82.1	-1.5	-0.7	0.0	0.0
2806.5	11.7	82.1	1.1	-2.6	0.0	0.0
2807.5	10.7	86.3	-0.3	1.8	0.0	0.0
2808.5	9.6	91.4	0.9	-0.2	0.0	0.0
2809.5	8.1	96.5	0.5	-0.5	0.0	0.0
2810.5	7.4	98.1	0.8	-0.5	0.0	0.0
2811.5	6.9	98.1	0.1	-1.1	0.0	0.0
2812.5	6.8	98.1	1.2	-0.1	0.0	0.4
2813.5	7.4	98.1	0.0	0.0	97.9	33.2
2814.5	9.4	84.6	0.2	0.1	541.3	97.5
2815.5	11.8	82.1	0.3	-0.2	742.8	122.1
2816.5	13.4	62.2	2.1	-0.9	383.3	243.0
2817.5	13.7	56.2	-2.3	-0.4	54.2	284.7
2818.5	15.2	53.2	0.4	-1.0	365.0	353.9
2819.5	15.2	54.0	1.5	0.4	30.6	303.3
2820.5	15.8	47.9	-1.3	2.8	145.6	396.9
2821.5	16.2	46.2	1.1	2.9	135.1	367.5
2822.5	15.8	49.7	0.2	1.4	25.0	245.5
2823.5	14.6	54.4	-0.2	2.6	0.0	47.2
2824.5	13.5	56.3	0.8	1.5	0.0	32.3
2825.5	12.5	60.2	0.8	1.9	0.0	17.0
2826.5	11.6	61.3	0.3	3.3	0.0	4.5
2827.5	10.5	66.0	0.4	5.6	0.0	0.0
2828.5	9.4	67.9	2.5	5.6	0.0	0.0
2829.5	8.3	70.1	1.3	4.3	0.0	0.0
2830.5	7.2	71.8	-0.1	0.8	0.0	0.0
2831.5	6.1	75.5	-0.1	0.8	0.0	0.0
2832.5	5.3	79.9	0.5	1.0	0.0	0.0
2833.5	4.5	79.6	0.3	1.7	0.0	0.0
2834.5	3.9	85.0	0.5	2.0	0.0	0.0
2835.5	3.8	88.9	0.1	1.8	0.0	0.0
2836.5	3.8	92.5	-0.4	1.0	0.0	0.1
2837.5	4.1	91.6	-0.1	0.2	0.0	19.5
2838.5	5.2	85.4	-0.3	0.3	3.7	97.5
2839.5	6.4	82.3	-0.2	1.2	12.9	163.2
2840.5	6.6	79.7	-0.1	0.4	0.0	111.8
2841.5	7.2	69.1	0.0	0.2	0.7	168.4
2842.5	8.1	66.5	0.1	0.1	10.8	270.6
2843.5	8.9	65.3	0.4	-0.1	12.0	291.0
2844.5	10.1	60.4	0.7	0.2	49.2	390.6
2845.5	11.0	71.7	0.0	-0.1	107.7	364.6
2846.5	12.0	54.3	0.1	-0.1	235.7	322.3
2847.5	12.7	50.5	0.5	-0.4	409.0	225.2
2848.5	13.2	50.7	0.5	-1.1	652.7	142.0
2849.5	12.6	55.5	-0.7	-1.0	152.8	99.0
2850.5	11.6	59.2	0.6	-1.4	0.0	13.5
2851.5	10.7	67.7	1.1	-0.8	0.0	0.0
2852.5	9.7	71.5	0.9	-0.6	0.0	0.0
2853.5	8.7	71.9	0.5	-1.3	0.0	0.0
2854.5	7.7	78.3	0.7	-0.5	0.0	0.0
2855.5	6.8	82.8	2.0	-0.6	0.0	0.0
2856.5	5.9	87.2	5.4	-1.5	0.0	0.0
2857.5	4.9	96.1	6.8	1.3	0.0	0.0
2858.5	4.4	99.7	2.6	-2.7	0.0	0.0
2859.5	3.8	98.1	3.1	1.2	0.0	0.0
2860.5	4.0	96.8	1.4	-0.4	0.0	0.1
2861.5	4.1	96.8	0.8	0.2	0.0	13.7
2862.5	4.4	96.8	1.4	0.0	0.0	27.6
2863.5	4.2	98.1	-0.7	-1.5	0.0	73.6
2864.5	5.7	96.8	1.8	-0.2	2.7	173.3
2865.5	6.3	96.7	1.7	-1.5	0.5	164.7
2866.5	7.1	92.4	-1.4	-0.6	9.5	259.9
2867.5	7.7	85.9	-1.6	-0.5	2.2	247.2
2868.5	8.0	82.9	-0.8	1.3	2.2	224.5
2869.5	8.5	79.3	-0.5	1.0	14.8	293.8
2870.5	8.8	77.7	-0.7	0.0	13.6	258.7
2871.5	8.9	77.4	-0.3	0.1	10.0	204.0
2872.5	8.8	75.4	-0.8	-0.1	4.5	147.9
2873.5	8.3	78.1	0.2	-0.6	0.0	56.1
2874.5	7.7	81.1	-0.7	-1.3	0.0	4.8
2875.5	7.2	86.5	-1.0	-1.0	0.0	0.0
2876.5	6.7	89.8	-0.9	0.2	0.0	0.0
2877.5	6.2	94.2	-0.5	0.1	0.0	0.0
2878.5	5.9	96.1	1.0	-1.0	0.0	0.0
2879.5	5.4	96.9	1.2	-2.3	0.0	0.0
2880.5	5.3	100.0	1.1	-2.1	0.0	0.0
2881.5	5.2	98.0	-0.6	-0.1	0.0	0.0
2882.5	5.0	98.0	-0.2	-0.1	0.0	0.0
2883.5	4.9	98.0	0.0	-0.1	0.0	0.0
2884.5	4.9	98.0	0.0	0.0	0.0	0.2
2885.5	6.1	98.0	-0.2	0.0	360.3	36.5
2886.5	8.1	96.6	-0.3	-0.8	657.4	49.2
2887.5	10.5	83.5	-0.6	0.2	790.3	59.6
2888.5	13.0	68.8	-1.1	-1.8	851.2	74.8
2889.5	15.4	58.4	2.6	-3.8	878.2	93.4
2890.5	17.5	53.1	6.5	-6.5	874.7	115.9
2891.5	19.3	43.6	-2.1	-7.1	869.7	129.8
2892.5	20.6	37.7	-1.9	-2.4	869.0	129.2
2893.5	21.5	35.5	-0.6	-3.3	867.9	116.2
2894.5	21.9	35.6	4.7	-5.7	852.4	99.3
2895.5	21.9	35.6	-2.6	-1.8	834.9	75.0
2896.5	21.1	34.4	-3.8	2.6	734.8	67.0
2897.5	19.8	38.8	-1.1	-0.4	565.2	57.3
2898.5	18.1	41.3	0.0	-0.9	257.1	36.1
2899.5	16.4	53.9	-0.4	-0.1	0.0	0.0
2900.5	15.5	56.9	-0.2	0.1	0.0	0.0
2901.5	14.6	59.8	-0.8	-0.5	0.0	0.0
2902.5	13.6	63.9	-0.7	-0.9	0.0	0.0
2903.5	12.7	67.1	-0.1	-1.7	0.0	0.0
2904.5	12.2	73.1	1.3	-1.7	0.0	0.0
2905.5	11.7	76.5	1.6	-2.7	0.0	0.0
2906.5	11.3	72.5	1.1	-1.5	0.0	0.0
2907.5	11.1	69.6	0.7	-0.6	0.0	0.0
2908.5	11.1	69.3	-0.3	-0.3	0.0	0.4
2909.5	11.7	65.7	0.1	-0.4	3.9	39.1
2910.5	12.6	64.8	0.3	-0.8	7.3	105.3
2911.5	13.9	60.8	2.4	-1.1	66.6	202.5
2912.5	15.4	61.6	0.8	-3.9	103.2	274.2
2913.5	16.6	53.2	-2.0	-1.7	66.1	328.4
2914.5	17.8	50.0	-0.8	-0.6	108.3	374.9
2915.5	19.1	43.8	-0.9	-1.0	177.0	405.1
2916.5	19.5	45.0	-0.3	-0.5	41.2	382.5
2917.5	20.0	55.5	-0.1	-0.1	101.0	367.0
2918.5	20.3	43.1	0.0	0.0	125.8	331.2
2919.5	20.7	39.7	-0.1	-0.1	398.4	226.5
2920.5	20.4	38.4	0.1	-0.1	186.3	189.1
2921.5	19.9	40.5	0.4	-0.1	364.4	84.9
2922.5	19.0	42.7	0.1	-0.1	240.6	43.1
2923.5	18.0	51.6	0.0	0.0	0.0	0.0
2924.5	16.9	55.8	0.0	-0.1	0.0	0.0
2925.5	15.8	57.8	0.2	-0.6	0.0	0.0
2926.5	14.6	62.4	-0.1	-0.2	0.0	0.0
2927.5	13.5	69.7	-0.8	0.6	0.0	0.0
2928.5	12.7	72.4	-0.9	-0.1	0.0	0.0
2929.5	11.8	72.8	-0.8	1.0	0.0	0.0
2930.5	11.3	83.0	-1.5	-0.4	0.0	0.0
2931.5	11.0	81.7	-1.3	-0.2	0.0	0.0
2932.5	10.9	82.5	-0.9	0.0	0.0	0.3
2933.5	12.1	81.7	-0.2	-0.6	514.5	30.6
2934.5	14.0	73.7	-0.1	-0.1	767.9	46.4
2935.5	16.0	66.6	0.0	0.0	827.0	64.9
2936.5	18.2	58.5	0.0	0.0	960.8	75.3
2937.5	20.2	48.3	0.0	0.0	955.9	75.0
2938.5	22.0	43.2	-0.5	-0.1	790.6	239.2
2939.5	21.3	43.8	-1.0	0.3	30.6	308.0
2940.5	21.2	42.9	-0.8	0.5	36.5	375.1
2941.5	21.5	43.7	-1.2	0.5	180.9	374.9
2942.5	21.0	46.8	-1.8	-0.6	26.9	286.5
2943.5	20.1	50.5	-0.1	0.1	7.4	200.4
2944.5	19.1	54.6	-0.2	0.0	0.0	105.3
2945.5	18.0	56.7	-0.2	0.0	0.0	52.2
2946.5	17.0	61.7	0.1	-0.2	0.0	5.4
2947.5	16.0	64.8	-0.1	-0.1	0.0	0.0
2948.5	15.1	69.5	0.1	-0.2	0.0	0.0
2949.5	14.2	74.3	0.3	0.1	0.0	0.0
2950.5	13.4	79.3	0.4	-0.2	0.0	0.0
2951.5	12.5	81.4	0.3	0.7	0.0	0.0
2952.5	11.9	83.1	-0.6	2.5	0.0	0.0
2953.5	11.2	84.4	0.2	2.6	0.0	0.0
2954.5	10.8	90.4	-0.3	1.3	0.0	0.0
2955.5	10.6	90.8	-0.3	1.5	0.0	0.0
2956.5	10.5	92.1	0.1	2.1	0.0	0.8
2957.5	11.5	91.4	1.5	3.1	232.8	41.2
2958.5	13.5	80.5	0.1	2.1	544.3	87.0
2959.5	16.4	69.5	-0.4	1.8	759.6	152.6
2960.5	17.8	64.0	-1.1	1.3	315.8	268.3
2961.5	18.6	53.9	1.0	3.9	118.3	343.0
2962.5	20.0	48.5	-0.6	3.0	322.3	373.9
2963.5	20.4	42.7	-0.5	0.5	80.8	391.0
2964.5	20.3	43.2	-0.1	0.8	25.3	347.9
2965.5	19.9	45.1	0.4	1.5	11.7	265.4
2966.5	19.8	44.4	0.8	0.4	40.1	309.1
2967.5	19.1	47.6	0.4	-0.7	14.6	194.8
2968.5	19.0	49.4	0.3	-0.9	301.5	180.7
2969.5	18.4	51.6	-0.4	-0.9	370.5	86.7
2970.5	17.5	54.8	-2.2	-1.1	315.2	49.9
2971.5	16.5	60.8	-0.8	-1.1	0.0	0.2
2972.5	15.2	68.6	-0.6	0.3	0.0	0.0
2973.5	13.9	72.2	-0.2	0.0	0.0	0.0
2974.5	12.6	70.8	-0.3	0.0	0.0	0.0
2975.5	11.4	75.3	-0.2	-0.1	0.0	0.0
2976.5	10.6	81.1	-0.1	-0.1	0.0	0.0
2977.5	9.7	80.3	-0.1	0.0	0.0	0.0
2978.5	9.3	80.2	-0.2	0.1	0.0	0.0
2979.5	8.9	82.8	0.0	0.0	0.0	0.0
2980.5	8.9	85.3	-0.2	0.1	0.0	0.7
2981.5	10.1	74.9	-0.1	0.0	372.6	36.7
2982.5	12.0	67.4	-0.2	-0.1	594.2	61.1
2983.5	14.3	57.8	-0.1	0.0	716.5	79.9
2984.5	16.7	52.0	0.1	-0.1	778.3	101.4
2985.5	18.9	41.5	0.0	0.0	802.3	126.9
2986.5	20.9	35.4	0.1	-0.1	814.4	146.9
2987.5	22.5	32.7	0.1	-0.2	823.9	155.1
2988.5	23.8	30.7	-0.4	-0.6	823.6	154.1
2989.5	24.7	28.5	-0.1	-0.1	853.5	124.7
2990.5	25.1	29.6	-0.1	-0.5	847.0	103.3
2991.5	25.1	30.0	-0.6	-0.7	853.1	71.6
2992.5	24.4	31.4	0.1	-1.9	803.1	54.5
2993.5	23.2	35.0	0.8	-1.7	673.1	45.8
2994.5	21.6	39.7	-0.2	-0.9	407.3	33.4
2995.5	19.9	46.8	0.4	-0.4	0.0	0.2
2996.5	18.2	57.6	-0.4	-0.8	0.0	0.0
2997.5	16.5	64.1	0.3	-0.6	0.0	0.0
2998.5	14.8	72.6	-1.1	-2.1	0.0	0.0
2999.5	13.1	81.8	1.5	-2.4	0.0	0.0
3000.5	11.9	85.9	1.3	-2.5	0.0	0.0
3001.5	10.6	91.1	-0.3	-0.6	0.0	0.0
